CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth
11610081.000000,2023-12-31,3.000000,3.000000,268000.000000,1598000.000000,-1330000.000000,2268000.000000,130000.000000,0.000000,-3728000.000000,80000.000000,-3808000.000000,-3808000.000000,30287000.000000,0.000000,-0.125731,-1420.895522,0.000000,-4.816955684007713,165.34653465346534,-0.14748902169247533,11.474435196195007,217000.0,114.85148514851484
14090072.000000,2023-12-31,3.000000,3.000000,17141000.000000,13250000.000000,3891000.000000,178000.000000,321000.000000,0.000000,3392000.000000,835000.000000,2557000.000000,2557000.000000,59484000.000000,0.000000,0.042986,14.917449,0.000000,106.69979957949984,15.280112986750957,0.029570977069464058,1047.0523863718545,16345000.0,15.60223495296697
12541325.000000,2023-12-31,3.000000,3.000000,242282000.000000,187701000.000000,54581000.000000,196000.000000,8653000.000000,0.000000,45732000.000000,11510000.000000,34222000.000000,34222000.000000,123046000.000000,697153000.000000,0.278124,14.124863,0.000000,83.20128479657384,5.47574269494654,0.3975586366074476,31.319964564709675,259364000.0,4.439916565326289
14510005.000000,2023-12-31,3.000000,4.000000,18855700000.000000,15269800000.000000,3585900000.000000,9800000.000000,570900000.000000,-47000000.000000,2958200000.000000,784400000.000000,2173800000.000000,2173800000.000000,312600000.000000,0.000000,6.953935,11.528609,0.000000,-5.887955667157336,4.007347262979062,7.517594369801664,9.119613670133731,18792100000.0,5.597918621704999
13160002.000000,2023-12-31,3.000000,3.000000,4481000.000000,360000.000000,4121000.000000,415000.000000,0.000000,0.000000,3706000.000000,687000.000000,3019000.000000,3019000.000000,37750000.000000,0.000000,0.079974,67.373354,0.000000,13.581640331075995,18.70198675496689,0.14574834437086093,95.03722084367247,4623000.0,26.935749588138385
17020505.000000,2023-12-31,3.000000,3.000000,4480000.000000,1550000.000000,2930000.000000,66000.000000,0.000000,0.000000,2864000.000000,714000.000000,2150000.000000,2150000.000000,93720000.000000,0.000000,0.022941,47.991071,0.000000,9.918200408997944,5.6105610561056105,0.022940674349125053,20.178870877585236,4480000.0,-17.1291157972623
17020493.000000,2023-12-31,3.000000,3.000000,1573000.000000,818000.000000,755000.000000,0.000000,16000.000000,0.000000,739000.000000,210000.000000,529000.000000,529000.000000,7425000.000000,0.000000,0.071246,33.630006,0.000000,-8.47750865051902,-30.367419212040726,0.13131313131313133,88.95348837209303,2002000.0,-30.96551724137931
16560024.000000,2023-12-31,3.000000,3.000000,20337000.000000,17718000.000000,2619000.000000,197000.000000,3026000.000000,0.000000,-604000.000000,-277000.000000,-327000.000000,-327000.000000,35647000.000000,0.000000,-0.009173,-1.607907,0.000000,-101.20273650139768,-58.06198832821232,0.022526439812606953,-49.81249999999999,14634000.0,-3.9259453781512605
13100005.000000,2023-12-31,3.000000,3.000000,345000.000000,157000.000000,188000.000000,132000.000000,0.000000,0.000000,56000.000000,0.000000,56000.000000,56000.000000,70842000.000000,0.000000,0.000790,16.231884,0.000000,126.16822429906543,305.88235294117646,0.0011292735947601704,127.32240437158468,345000.0,292.04545454545456
12540092.000000,2023-12-31,3.000000,3.000000,329000.000000,568000.000000,-239000.000000,0.000000,5000.000000,0.000000,-244000.000000,0.000000,-244000.000000,-244000.000000,58900000.000000,0.000000,-0.004143,-74.164134,0.000000,45.168539325842694,1545.0,-0.0019524617996604413,-219.44444444444446,288000.0,-25.773195876288657
14090139.000000,2023-12-31,3.000000,3.000000,1805000.000000,2080000.000000,-275000.000000,0.000000,0.000000,0.000000,-275000.000000,0.000000,-275000.000000,-275000.000000,32024000.000000,0.000000,-0.008587,-15.235457,0.000000,62.17331499312242,-2.4324324324324325,-0.008618536097926555,47.12643678160919,1803000.0,-6.917914300464637
16560035.000000,2023-12-31,3.000000,3.000000,325192000.000000,229609000.000000,95583000.000000,59000.000000,21113000.000000,-31800000.000000,42611000.000000,276000.000000,42335000.000000,42335000.000000,631579000.000000,0.000000,0.067030,13.018463,0.000000,376.9057952229421,26.437425154356987,0.037313820003207154,-3.4240722656249916,273840000.0,28.658817338683157
12540100.000000,2023-12-31,3.000000,3.000000,195172000.000000,159774000.000000,35398000.000000,0.000000,4911000.000000,-724000.000000,29763000.000000,8200000.000000,21563000.000000,21563000.000000,35726000.000000,0.000000,0.603566,11.048204,0.000000,151.4547596002472,-25.583842666554823,1.6805323853775962,22.658126991909786,249585000.0,-10.558398555087296
15210578.000000,2023-12-31,3.000000,3.000000,111058000.000000,344599000.000000,-233541000.000000,89489000.000000,6896000.000000,-592109000.000000,-922035000.000000,6148000.000000,-928183000.000000,-928183000.000000,1861961000.000000,0.000000,-0.498498,-835.764195,0.000000,-2892.291866516787,-46.27794143967648,-0.21218274711446694,-132.6729916459057,42095000.0,-60.5527026013944
17027967.000000,2023-12-31,3.000000,3.000000,413418000.000000,264395000.000000,149023000.000000,57827000.000000,9233000.000000,0.000000,81963000.000000,19677000.000000,62286000.000000,62286000.000000,326093000.000000,0.000000,0.191007,15.066107,0.000000,104.49035941763603,69.94343686798099,-0.04629047541652228,-121.07639722760555,357159000.0,-6.087155444651586
14090057.000000,2023-12-31,3.000000,3.000000,23300000.000000,3200000.000000,20100000.000000,17000000.000000,200000.000000,0.000000,2500000.000000,-5900000.000000,8400000.000000,8400000.000000,240000000.000000,0.000000,0.035000,36.051502,0.000000,52.727272727272755,-2.9166666666666665,-0.020416666666666666,-139.20000000000002,25000000.0,-28.774928774928775
14540001.000000,2023-12-31,3.000000,3.000000,101963000.000000,20973000.000000,80990000.000000,15000.000000,2978000.000000,0.000000,77997000.000000,13914000.000000,64083000.000000,64083000.000000,59665000.000000,0.000000,1.074047,62.849269,0.000000,114.19546761147137,72.4299460538109,1.1881337467527027,-3.620518537653118,115817000.0,0.6885459682677679
17023986.000000,2023-12-31,3.000000,3.000000,856855000.000000,791413000.000000,65442000.000000,25742000.000000,8772000.000000,0.000000,30928000.000000,5750000.000000,25178000.000000,25178000.000000,952070000.000000,0.000000,0.026446,2.938420,0.000000,-37.77564323143744,18.188689759430833,0.015849179994531924,-48.784212505502936,739487000.0,-5.670459473939332
17020011.000000,2023-12-31,3.000000,3.000000,648000.000000,419000.000000,229000.000000,0.000000,33000.000000,0.000000,196000.000000,62000.000000,134000.000000,134000.000000,5000000.000000,0.000000,0.026800,20.679012,0.000000,112.53507951356407,80.50139275766016,0.0312,110.70693205216197,562000.0,58.75706214689266
16490248.000000,2023-12-31,3.000000,3.000000,201914000.000000,249113000.000000,-47199000.000000,25276000.000000,11893000.000000,0.000000,-84368000.000000,0.000000,-84368000.000000,-84368000.000000,64993000.000000,0.000000,-1.298109,-41.784126,0.000000,12.616391676765154,2.4985786224821314,0.17572661671256903,113.5760644747165,323904000.0,67.83373317926743
15540014.000000,2023-12-31,3.000000,3.000000,3500000.000000,15322000.000000,-11822000.000000,0.000000,89000.000000,0.000000,-11911000.000000,0.000000,-11911000.000000,-11911000.000000,19000000.000000,0.000000,-0.626895,-340.314286,0.000000,-6086.416948448469,-76.3017130475997,-0.009431585514108389,49.076972902947205,15327000.0,105.45576407506702
15520014.000000,2023-12-31,3.000000,3.000000,9000.000000,769000.000000,-760000.000000,0.000000,0.000000,0.000000,-760000.000000,0.000000,-760000.000000,-760000.000000,10000000.000000,0.000000,-0.076000,-8444.444444,0.000000,-308.60215053763443,-78.04878048780488,-0.0241,-2839.0243902439024,16000.0,60.0
14094449.000000,2023-12-31,3.000000,3.000000,5853000.000000,4504000.000000,1349000.000000,0.000000,5000.000000,0.000000,1344000.000000,349000.000000,995000.000000,995000.000000,75000000.000000,0.000000,0.013267,16.999829,0.000000,105.71674806090205,16.873003194888177,0.01328,635.483870967742,4023000.0,-11.407179035454746
15050038.000000,2023-12-31,3.000000,3.000000,85706000.000000,91938000.000000,-6232000.000000,3695000.000000,2105000.000000,0.000000,-12032000.000000,309000.000000,-12341000.000000,-12341000.000000,106958000.000000,0.000000,-0.115382,-14.399225,0.000000,-176.76609105180535,11.260255478242808,0.03647410730977753,131.25059689621725,130317000.0,54.952973210782275
13520154.000000,2023-12-31,3.000000,3.000000,225000.000000,2298000.000000,-2073000.000000,0.000000,38000.000000,0.000000,-2111000.000000,0.000000,-2111000.000000,-2111000.000000,2490000.000000,0.000000,-0.847791,-938.222222,0.000000,-2538.7500000000005,,0.8859437751004016,552.9774127310062,6376000.0,
12520107.000000,2023-12-31,3.000000,3.000000,85629000.000000,78535000.000000,7094000.000000,3623000.000000,6560000.000000,0.000000,-3089000.000000,5000.000000,-3094000.000000,-3094000.000000,50406000.000000,0.000000,-0.061382,-3.613262,0.000000,-737.938144329897,3.991887493624153,-0.35888584692298536,-104.24522976177037,73421000.0,3.828096275136465
12070026.000000,2023-12-31,3.000000,3.000000,31275000.000000,9568200.000000,21706800.000000,0.000000,45154900.000000,0.000000,-23448100.000000,-4323000.000000,-19125100.000000,-19125100.000000,265705400.000000,0.000000,-0.071979,-61.151399,0.000000,81.75191357684628,-64.59661078345917,-0.008246351033889413,95.38936129470758,48729300.0,-60.80156442053374
16610195.000000,2023-12-31,3.000000,3.000000,37383000.000000,30482000.000000,6901000.000000,4928000.000000,830000.000000,0.000000,1143000.000000,413000.000000,730000.000000,730000.000000,62750000.000000,0.000000,0.011633,1.952759,0.000000,439.5348837209303,2.3294645789992336,0.031697211155378484,436.1185983827492,39265000.0,14.679167031747422
16490352.000000,2023-12-31,3.000000,3.000000,0.000000,1922000.000000,-1922000.000000,0.000000,2327000.000000,42077000.000000,-4249000.000000,0.000000,-4249000.000000,-4249000.000000,271000000.000000,0.000000,-0.015679,-inf,0.000000,54.517233997002776,-100.0,-0.020977859778597785,47.441408958535575,489000.0,-99.75455171053365
16090048.000000,2023-12-31,3.000000,3.000000,376099000.000000,343555000.000000,32544000.000000,5560000.000000,13935000.000000,0.000000,13049000.000000,5058000.000000,7991000.000000,7991000.000000,129119000.000000,0.000000,0.061889,2.124707,0.000000,512.7597646554747,34.875506098282585,0.07792755172925171,137.14964370546318,366019000.0,-0.6522411799512515
15040022.000000,2023-12-31,3.000000,3.000000,2144900000.000000,2021100000.000000,123800000.000000,11900000.000000,11800000.000000,0.000000,100100000.000000,25700000.000000,74400000.000000,74400000.000000,270400000.000000,0.000000,0.275148,3.468693,0.000000,-73.44753747323341,12.369027661357922,0.29142011834319526,-69.92366412213741,2968500000.0,56.61601772712884
14094638.000000,2023-12-31,3.000000,3.000000,256001000.000000,179765000.000000,76236000.000000,13400000.000000,2164000.000000,0.000000,60672000.000000,14251000.000000,46421000.000000,46421000.000000,124468000.000000,0.000000,0.372955,18.133132,0.000000,-86.3110452330401,-86.43487706655363,0.3381526104417671,205.51378446115285,409700000.0,36.11295681063123
14090282.000000,2023-12-31,3.000000,3.000000,597602000.000000,521177000.000000,76425000.000000,20889000.000000,26065000.000000,0.000000,29471000.000000,4502000.000000,24969000.000000,24969000.000000,265181000.000000,0.000000,0.094158,4.178199,0.000000,-37.53138292057253,-4.227532569100662,0.12130959608720082,-16.96336274979075,398751000.0,-25.854185532351664
12070103.000000,2023-12-31,3.000000,3.000000,253354000.000000,237123000.000000,16231000.000000,7739000.000000,14885000.000000,0.000000,-6393000.000000,-1833000.000000,-4560000.000000,-4560000.000000,205207000.000000,0.000000,-0.022221,-1.799853,0.000000,-120.37806676498191,12.029184169798807,0.017898999546799087,-87.99045252419566,269277000.0,-5.951773901745612
10670032.000000,2023-12-31,3.000000,3.000000,178854000.000000,221914000.000000,-43060000.000000,22340000.000000,17392000.000000,0.000000,-82792000.000000,-19275000.000000,-63517000.000000,-63517000.000000,59725000.000000,0.000000,-1.063491,-35.513324,0.000000,-127.68134750442674,-33.65900340506977,0.4571213389121339,-2.876751297916215,309587000.0,-35.27252123698235
11250727.000000,2023-12-31,3.000000,3.000000,351353000.000000,286969000.000000,64384000.000000,5139000.000000,1325000.000000,0.000000,57920000.000000,16851000.000000,41069000.000000,41069000.000000,348881000.000000,0.000000,0.117716,11.688814,0.000000,-44.857378513784965,1.1675851862089617,0.03856329235469974,-48.79746558715616,364277000.0,4.424339889291171
14060276.000000,2023-12-31,3.000000,3.000000,1487000.000000,443000.000000,1044000.000000,450000.000000,1000.000000,0.000000,593000.000000,138000.000000,455000.000000,455000.000000,30001000.000000,0.000000,0.015166,30.598521,0.000000,-77.23861930965482,-66.08120437956204,0.010232992233592213,-72.040072859745,1469000.0,-72.23062381852552
14550007.000000,2023-12-31,3.000000,3.000000,77928000.000000,90771000.000000,-12843000.000000,5926000.000000,1078000.000000,0.000000,-19847000.000000,0.000000,-19847000.000000,-19847000.000000,47131000.000000,0.000000,-0.421103,-25.468381,0.000000,-750.508030154048,-51.550871957474584,0.9655640661135982,408.6563325367596,169073000.0,55.78314030092785
14093690.000000,2023-12-31,3.000000,3.000000,2578000.000000,2090000.000000,488000.000000,0.000000,0.000000,0.000000,488000.000000,0.000000,488000.000000,488000.000000,100382000.000000,0.000000,0.004861,18.929403,0.000000,-68.81789137380191,-33.82956878850102,,,,
