Company,ISIN,NSECode,BSECode,Date,MFList
Primo Chemicals Ltd.,INE607A01022,,506852.000000,2023-12-31,True
National Fertilizers Ltd.,INE870D01012,NFL,523630.000000,2023-12-31,True
Paradeep Phosphates Ltd.,INE088F01024,PARADEEP,543530.000000,2023-12-31,True
Dhanuka Agritech Ltd.,INE435G01025,DHANUKA,507717.000000,2023-12-31,True
Novartis India Ltd.,INE234A01025,NOVARTIND,500672.000000,2023-12-31,True
Bharat Rasayan Ltd.,INE838B01013,BHARATRAS,590021.000000,2023-12-31,True
NACL Industries Ltd.,INE295D01020,NACLIND,524709.000000,2023-12-31,True
Meghmani Organics Ltd.,INE0CT101020,MOL,543331.000000,2023-12-31,True
India Pesticides Ltd.,INE0D6701023,IPL,543311.000000,2023-12-31,True
Styrenix Performance Materials Ltd.,INE189B01011,STYRENIX,506222.000000,2023-12-31,True
Bhansali Engineering Polymers Ltd.,INE922A01025,BEPL,500052.000000,2023-12-31,True
NOCIL Ltd.,INE163A01018,NOCIL,500730.000000,2023-12-31,True
Savita Oil Technologies Ltd.,INE035D01020,SOTL,524667.000000,2023-12-31,True
Chennai Petroleum Corporation Ltd.,INE178A01016,CHENNPETRO,500110.000000,2023-12-31,True
Jindal Poly Films Ltd.,INE197D01010,JINDALPOLY,500227.000000,2023-12-31,True
Century Enka Ltd.,INE485A01015,CENTENKA,500280.000000,2023-12-31,True
Carysil Ltd.,INE482D01024,CARYSIL,524091.000000,2023-12-31,True
Nilkamal Ltd.,INE310A01015,NILKAMAL,523385.000000,2023-12-31,True
Mayur Uniquoters Ltd.,INE040D01038,MAYURUNIQ,522249.000000,2023-12-31,True
Mold-Tek Packaging Ltd.,INE893J01029,MOLDTKPAC,533080.000000,2023-12-31,True
Insecticides (India) Ltd.,INE070I01018,INSECTICID,532851.000000,2023-12-15,True
Cello World Ltd.,INE0LMW01024,CELLO,544012.000000,2023-12-31,True
Gandhar Oil Refinery (India) Ltd.,INE717W01049,GANDHAR,544029.000000,2023-12-31,True
Camlin Fine Sciences Ltd.,INE052I01032,CAMLINFINE,532834.000000,2023-12-31,True
Tatva Chintan Pharma Chem Ltd.,INE0GK401011,TATVA,543321.000000,2023-12-31,True
Sigachi Industries Ltd.,INE0D0K01022,SIGACHI,543389.000000,2023-12-31,True
Zuari Agro Chemicals Ltd.,INE840M01016,ZUARI,534742.000000,2023-12-31,True
Bajaj Consumer Care Ltd.,INE933K01021,BAJAJCON,533229.000000,2023-12-31,True
Bliss GVS Pharma Ltd.,INE416D01022,BLISSGVS,506197.000000,2023-12-31,True
Amrutanjan Health Care Ltd.,INE098F01031,AMRUTANJAN,590006.000000,2023-12-31,True
Gujarat Themis Biosyn Ltd.,INE942C01045,,506879.000000,2023-12-31,True
TTK Healthcare Ltd.,INE910C01018,TTKHLTCARE,507747.000000,2023-12-31,True
Unichem Laboratories Ltd.,INE351A01035,UNICHEMLAB,506690.000000,2023-12-31,True
KMC Speciality Hospitals (India) Ltd.,INE879K01018,,524520.000000,2023-12-31,True
Kopran Ltd.,INE082A01010,KOPRAN,524280.000000,2023-12-31,True
Morepen Laboratories Ltd.,INE083A01026,MOREPENLAB,500288.000000,2023-12-31,True
Orchid Pharma Ltd.,INE191A01027,ORCHPHARMA,524372.000000,2023-12-31,True
Syncom Formulation (India) Ltd.,INE312C01025,SYNCOMF,524470.000000,2023-12-31,True
Marksans Pharma Ltd.,INE750C01026,MARKSANS,524404.000000,2023-12-31,True
Hester Biosciences Ltd.,INE782E01017,HESTERBIO,524669.000000,2023-12-31,True
Neuland Laboratories Ltd.,INE794A01010,NEULANDLAB,524558.000000,2023-12-31,True
NGL Fine - Chem Ltd.,INE887E01022,NGLFINE,524774.000000,2023-12-31,True
Suven Life Sciences Ltd.,INE495B01038,SUVEN,530239.000000,2023-12-31,True
Themis Medicare Ltd.,INE083B01024,THEMISMED,530199.000000,2023-12-31,True
Shilpa Medicare Ltd.,INE790G01031,SHILPAMED,530549.000000,2023-12-31,True
Medicamen Biotech Ltd.,INE646B01010,MEDICAMEQ,531146.000000,2023-12-31,True
Panacea Biotec Ltd.,INE922B01023,PANACEABIO,531349.000000,2023-12-31,True
Lincoln Pharmaceuticals Ltd.,INE405C01035,LINCOLN,531633.000000,2023-12-31,True
Jagsonpal Pharmaceuticals Ltd.,INE048B01027,JAGSNPHARM,507789.000000,2023-12-31,True
Wockhardt Ltd.,INE049B01025,WOCKPHARMA,532300.000000,2023-12-31,True
Indoco Remedies Ltd.,INE873D01024,INDOCO,532612.000000,2023-12-31,True
SMS Pharmaceuticals Ltd.,INE812G01025,SMSPHARMA,532815.000000,2023-12-31,True
Astec Lifesciences Ltd.,INE563J01010,ASTEC,533138.000000,2023-12-31,True
RPG Life Sciences Ltd.,INE105J01010,RPGLIFE,532983.000000,2023-12-31,True
Artemis Medicare Services Ltd.,INE025R01021,ARTEMISMED,542919.000000,2023-12-31,True
Brooks Laboratories Ltd.,INE650L01011,BROOKS,533543.000000,2023-12-31,True
Bajaj Healthcare Ltd.,INE411U01027,BAJAJHCARE,539872.000000,2023-12-31,True
Solara Active Pharma Sciences Ltd.,INE624Z01016,SOLARA,541540.000000,2023-12-31,True
Windlas Biotech Ltd.,INE0H5O01029,WINDLAS,543329.000000,2023-12-31,True
Innova Captab Ltd.,INE0DUT01020,INNOVACAP,544067.000000,2023-12-31,True
Hawkins Cookers Ltd.,INE979B01015,,508486.000000,2023-12-31,True
Ethos Ltd.,INE04TZ01018,ETHOSLTD,543532.000000,2023-12-31,True
Harsha Engineers International Ltd.,INE0JUS01029,HARSHA,543600.000000,2023-12-31,True
Stove Kraft Ltd.,INE00IN01015,STOVEKRAFT,543260.000000,2023-12-31,True
Bajel Projects Ltd.,INE0KQN01018,BAJEL,544042.000000,2023-12-31,True
NIIT Ltd.,INE161A01038,NIITLTD,500304.000000,2023-12-31,True
Onward Technologies Ltd.,INE229A01017,ONWARDTEC,517536.000000,2023-12-31,True
Nucleus Software Exports Ltd.,INE096B01018,NUCLEUS,531209.000000,2023-12-31,True
Accelya Solutions India Ltd.,INE793A01012,ACCELYA,532268.000000,2023-12-31,True
Subex Ltd.,INE754A01055,SUBEXLTD,532348.000000,2023-12-31,True
Avalon Technologies Ltd.,INE0LCL01028,AVALON,543896.000000,2023-12-31,True
Butterfly Gandhimathi Appliances Ltd.,INE295F01017,BUTTERFLY,517421.000000,2023-12-31,True
Electronics Mart India Ltd.,INE02YR01019,EMIL,543626.000000,2023-12-31,True
Centum Electronics Ltd.,INE320B01020,CENTUM,517544.000000,2023-12-31,True
Astra Microwave Products Ltd.,INE386C01029,ASTRAMICRO,532493.000000,2023-12-31,True
Genus Power Infrastructures Ltd.,INE955D01029,GENUSPOWER,530343.000000,2023-12-31,True
PG Electroplast Ltd.,INE457L01011,PGEL,533581.000000,2023-12-31,True
Schneider Electric Infrastructure Ltd.,INE839M01018,SCHNEIDER,534139.000000,2023-12-31,True
Elin Electronics Ltd.,INE050401020,ELIN,543725.000000,2023-12-31,True
Cyient DLM Ltd.,INE055S01018,CYIENTDLM,543933.000000,2023-12-31,True
DCX Systems Ltd.,INE0KL801015,DCXINDIA,543650.000000,2023-12-31,True
Honda India Power Products Ltd.,INE634A01018,HONDAPOWER,522064.000000,2023-12-31,True
Igarashi Motors India Ltd.,INE188B01013,IGARASHI,517380.000000,2023-12-31,True
TD Power Systems Ltd.,INE419M01027,TDPOWERSYS,533553.000000,2023-12-31,True
GE T&D India Ltd.,INE200A01026,GET&D,522275.000000,2023-12-31,True
Bharat Bijlee Ltd.,INE464A01028,BBL,503960.000000,2023-12-31,True
Shilchar Technologies Ltd.,INE024F01011,,531201.000000,2023-12-31,True
HBL Power Systems Ltd.,INE292B01021,HBLPOWER,517271.000000,2023-12-31,True
Rishabh Instruments Ltd.,INE0N2P01017,RISHABH,543977.000000,2023-12-31,True
IKIO Lighting Ltd.,INE0LOJ01019,IKIO,543923.000000,2023-12-31,True
Tarsons Products Ltd.,INE144Z01023,TARSONS,543399.000000,2023-12-31,True
Johnson Controls-Hitachi Air Conditioning India Ltd.,INE782A01015,JCHAC,523398.000000,2023-12-31,True
Ramco Systems Ltd.,INE246B01019,RAMCOSYS,532370.000000,2023-12-31,True
Datamatics Global Services Ltd.,INE365B01017,DATAMATICS,532528.000000,2023-12-31,True
AXISCADES Technologies Ltd.,INE555B01013,AXISCADES,532395.000000,2023-12-31,True
Newgen Software Technologies Ltd.,INE619B01017,NEWGEN,540900.000000,2023-12-31,True
Cigniti Technologies Ltd.,INE675C01017,CIGNITITEC,534758.000000,2023-12-31,True
Zen Technologies Ltd.,INE251B01027,ZENTEC,533339.000000,2023-12-31,True
Sasken Technologies Ltd.,INE231F01020,SASKEN,532663.000000,2023-12-31,True
Saksoft Ltd.,INE667G01023,SAKSOFT,590051.000000,2023-12-31,True
Expleo Solutions Ltd.,INE201K01015,EXPLEOSOL,533121.000000,2023-12-31,True
Xelpmoc Design and Tech Ltd.,INE01P501012,XELPMOC,542367.000000,2023-12-31,True
RateGain Travel Technologies Ltd.,INE0CLI01024,RATEGAIN,543417.000000,2023-12-31,True
NIIT Learning Systems Ltd.,INE342G01023,NIITMTS,543952.000000,2023-12-31,True
Netweb Technologies India Ltd.,INE0NT901020,NETWEB,543945.000000,2023-12-31,True
Protean eGov Technologies Ltd.,INE004A01022,,544021.000000,2023-12-31,True
Tracxn Technologies Ltd.,INE0HMF01019,TRACXN,543638.000000,2023-12-31,True
Hinduja Global Solutions Ltd.,INE170I01016,HGS,532859.000000,2023-12-31,True
Elecon Engineering Company Ltd.,INE205B01023,ELECON,505700.000000,2023-12-31,True
Action Construction Equipment Ltd.,INE731H01025,ACE,532762.000000,2023-12-31,True
Titagarh Rail Systems Ltd.,INE615H01020,TITAGARH,532966.000000,2023-12-31,True
Texmaco Rail & Engineering Ltd.,INE621L01012,TEXRAIL,533326.000000,2023-12-31,True
The Anup Engineering Ltd.,INE294Z01018,ANUP,542460.000000,2023-12-31,True
ideaForge Technology Ltd.,INE349Y01013,IDEAFORGE,543932.000000,2023-12-31,True
IFB Industries Ltd.,INE559A01017,IFBIND,505726.000000,2023-12-31,True
Shanthi Gears Ltd.,INE631A01022,SHANTIGEAR,522034.000000,2023-12-31,True
TVS Holdings Ltd.,INE105A01035,TVSHLTD,520056.000000,2023-12-31,True
LG Balakrishnan & Bros Ltd.,INE337A01034,LGBBROSLTD,500250.000000,2023-12-31,True
Sanghvi Movers Ltd.,INE989A01024,SANGHVIMOV,530073.000000,2023-12-31,True
Pitti Engineering Ltd.,INE450D01021,PITTIENG,513519.000000,2023-12-31,True
Paras Defence and Space Technologies Ltd.,INE045601015,PARAS,543367.000000,2023-12-31,True
Jash Engineering Ltd.,INE039O01011,JASH,-1.000000,2023-12-31,True
Sansera Engineering Ltd.,INE953O01021,SANSERA,543358.000000,2023-12-31,True
Power Mech Projects Ltd.,INE211R01019,POWERMECH,539302.000000,2023-12-31,True
Azad Engineering Ltd.,INE02IJ01035,AZAD,544061.000000,2023-12-31,True
Greaves Cotton Ltd.,INE224A01026,GREAVESCOT,501455.000000,2023-12-31,True
Swaraj Engines Ltd.,INE277A01016,SWARAJENG,500407.000000,2023-12-15,True
Kirloskar Oil Engines Ltd.,INE146L01010,KIRLOSENG,533293.000000,2023-12-31,True
Tide Water Oil Company India Ltd.,INE484C01030,TIDEWATER,590005.000000,2023-12-31,True
Gulf Oil Lubricants India Ltd.,INE635Q01029,GULFOILLUB,538567.000000,2023-12-31,True
Disa India Ltd.,INE131C01011,,500068.000000,2023-12-31,True
Electrosteel Castings Ltd.,INE086A01029,ELECTCAST,500128.000000,2023-12-31,True
M M Forgings Ltd.,INE227C01017,MMFL,522241.000000,2023-12-31,True
PTC Industries Ltd.,INE596F01018,PTCIL,539006.000000,2023-12-31,True
Alicon Castalloy Ltd.,INE062D01024,ALICON,531147.000000,2023-12-31,True
Rolex Rings Ltd.,INE645S01016,ROLEXRINGS,543325.000000,2023-12-31,True
Uniparts India Ltd.,INE244O01017,UNIPARTS,543689.000000,2023-12-31,True
Ador Welding Ltd.,INE045A01017,ADORWELD,517041.000000,2023-12-31,True
Kirloskar Brothers Ltd.,INE732A01036,KIRLOSBROS,500241.000000,2023-12-31,True
WPIL Ltd.,INE765D01014,,505872.000000,2023-12-31,True
Dynamatic Technologies Ltd.,INE221B01012,DYNAMATECH,505242.000000,2023-12-31,True
Kirloskar Pneumatic Company Ltd.,INE811A01020,KIRLPNU,505283.000000,2023-12-31,True
Kennametal India Ltd.,INE717A01029,KENNAMET,505890.000000,2023-12-31,True
Wendt (India) Ltd.,INE274C01019,WENDT,505412.000000,2023-12-31,True
Ion Exchange (India) Ltd.,INE570A01022,IONEXCHANG,500214.000000,2023-12-31,True
Choice International Ltd.,INE102B01014,CHOICEIN,531358.000000,2023-12-31,True
Responsive Industries Ltd.,INE688D01026,RESPONIND,505509.000000,2023-12-31,True
Sequent Scientific Ltd.,INE807F01027,SEQUENT,512529.000000,2023-12-31,True
Fedbank Financial Services Ltd.,INE007N01010,FEDFINA,544027.000000,2023-12-31,True
ICRA Ltd.,INE725G01011,ICRA,532835.000000,2023-12-31,True
Aditya Birla Money Ltd.,INE865C01022,BIRLAMONEY,532974.000000,2023-12-31,True
Dhani Services Ltd.,INE274G01010,DHANI,532960.000000,2023-12-31,True
Edelweiss Financial Services Ltd.,INE532F01054,EDELWEISS,532922.000000,2023-12-31,True
Religare Enterprises Ltd.,INE621H01010,RELIGARE,532915.000000,2023-12-31,True
PTC India Financial Services Ltd.,INE560K01014,PFS,533344.000000,2023-12-31,True
5Paisa Capital Ltd.,INE618L01018,5PAISA,540776.000000,2023-12-31,True
Spandana Sphoorty Financial Ltd.,INE572J01011,SPANDANA,542759.000000,2023-12-31,True
Ujjivan Financial Services Ltd.,INE334L01012,UJJIVAN,539874.000000,2023-12-31,True
Sastasundar Ventures Ltd.,INE019J01013,SASTASUNDR,533259.000000,2023-12-31,True
Karnataka Bank Ltd.,INE614B01018,KTKBANK,532652.000000,2023-12-31,True
South Indian Bank Ltd.,INE683A01023,SOUTHBANK,532218.000000,2023-12-31,True
Jammu & Kashmir Bank Ltd.,INE168A01041,J&KBANK,532209.000000,2023-12-31,True
DCB Bank Ltd.,INE503A01015,DCBBANK,532772.000000,2023-12-31,True
IFCI Ltd.,INE039A01010,IFCI,500106.000000,2023-12-31,True
Indian Renewable Energy Development Agency Ltd.,INE202E01016,IREDA,544026.000000,2023-12-31,True
Sundaram Finance Holdings Ltd.,INE202Z01029,SUNDARMHLD,-1.000000,2023-12-31,True
Optiemus Infracom Ltd.,INE350C01017,OPTIEMUS,530135.000000,2023-12-31,True
Arman Financial Services Ltd.,INE109C01017,ARMANFIN,531179.000000,2023-12-31,True
Paisalo Digital Ltd.,INE420C01059,PAISALO,532900.000000,2023-12-31,True
Satin Creditcare Network Ltd.,INE836B01017,SATIN,539404.000000,2023-12-31,True
Best Agrolife Ltd.,INE052T01013,BESTAGRO,539660.000000,2023-12-31,True
Housing Development Finance Corporation Ltd.,INE001A01036,,500010.000000,2023-12-31,True
Ganesh Housing Corporation Ltd.,INE460C01014,GANESHHOUC,526367.000000,2023-12-31,True
GIC Housing Finance Ltd.,INE289B01019,GICHSGFIN,511676.000000,2023-12-31,True
Repco Home Finance Ltd.,INE612J01015,REPCOHOME,535322.000000,2023-12-31,True
Gufic BioSciences Ltd.,INE742B01025,GUFICBIO,509079.000000,2023-12-31,True
Apollo Pipes Ltd.,INE126J01016,APOLLOPIPE,531761.000000,2023-12-31,True
Jio Financial Services Ltd.,INE758E01017,JIOFIN,543940.000000,2023-12-31,True
India Shelter Finance Corporation Ltd.,INE922K01024,INDIASHLTR,544044.000000,2023-12-31,True
Suryoday Small Finance Bank Ltd.,INE428Q01011,SURYODAY,543279.000000,2023-12-31,True
IRB InvIT Fund,INE183W23014,IRBINVIT,540526.000000,2023-12-31,True
Share India Securities Ltd.,INE932X01018,SHAREINDIA,540725.000000,2023-12-31,True
Indostar Capital Finance Ltd.,INE896L01010,INDOSTAR,541336.000000,2023-12-31,True
Embassy Office Parks REIT,INE041025011,EMBASSY,542602.000000,2023-12-15,True
India Infrastructure Trust,INE05KD23015,,542543.000000,2023-12-15,True
Utkarsh Small Finance Bank Ltd.,INE735W01017,UTKARSHBNK,543942.000000,2023-12-31,True
Fusion Micro Finance Ltd.,INE139R01012,FUSION,543652.000000,2023-12-31,True
Fino Payments Bank Ltd.,INE02NC01014,FINOPB,543386.000000,2023-12-31,True
Anand Rathi Wealth Ltd.,INE463V01026,ANANDRATHI,543415.000000,2023-12-31,True
Prudent Corporate Advisory Services Ltd.,INE00F201020,PRUDENT,543527.000000,2023-12-31,True
Nexus Select Trust REIT,INE0NDH25011,NXST,543913.000000,2023-12-31,True
SBFC Finance Ltd.,INE423Y01016,SBFC,543959.000000,2023-12-31,True
NRB Bearings Ltd.,INE349A01021,NRBBEARING,530367.000000,2023-12-31,True
NAVA Ltd.,INE725A01022,NAVA,513023.000000,2023-12-31,True
Maithan Alloys Ltd.,INE683C01011,MAITHANALL,590078.000000,2023-12-31,True
Eveready Industries India Ltd.,INE128A01029,EVEREADY,531508.000000,2023-12-31,True
GKW Ltd.,INE528A01020,GKWLIMITED,504704.000000,2023-12-31,True
Sundaram-Clayton Ltd.,INE0Q3R01026,SUNCLAY,544066.000000,2023-12-31,True
Vesuvius India Ltd.,INE386A01015,VESUVIUS,520113.000000,2023-12-31,True
Sterling Tools Ltd.,INE334A01023,STERTOOLS,530759.000000,2023-12-31,True
GFL Ltd.,INE538A01037,GFLLIMITED,500173.000000,2023-12-31,True
Inox India Ltd.,INE616N01034,INOXINDIA,544046.000000,2023-12-31,True
Confidence Petroleum India Ltd.,INE552D01024,CONFIPET,526829.000000,2023-12-31,True
Borosil Ltd.,INE02PY01013,BOROLTD,543212.000000,2023-12-31,True
Cosmo First Ltd.,INE757A01017,COSMOFIRST,508814.000000,2023-12-31,True
Uflex Ltd.,INE516A01017,UFLEX,500148.000000,2023-12-31,True
Garware Hi-Tech Films Ltd.,INE291A01017,GRWRHITECH,500655.000000,2023-12-31,True
Huhtamaki India Ltd.,INE275B01026,HUHTAMAKI,509820.000000,2023-12-31,True
Jai Corp Ltd.,INE070D01027,JAICORPLTD,512237.000000,2023-12-31,True
Balmer Lawrie & Company Ltd.,INE164A01016,BALMLAWRIE,523319.000000,2023-12-31,True
Apcotex Industries Ltd.,INE116A01032,APCOTEXIND,523694.000000,2023-12-31,True
Pix Transmissions Ltd.,INE751B01018,PIXTRANS,500333.000000,2023-12-31,True
Tega Industries Ltd.,INE011K01018,TEGA,543413.000000,2023-12-31,True
Universal Cables Ltd.,INE279A01012,UNIVCABLES,504212.000000,2023-12-31,True
R R Kabel Ltd.,INE777K01022,RRKABEL,543981.000000,2023-12-31,True
Vindhya Telelinks Ltd.,INE707A01012,VINDHYATEL,517015.000000,2023-12-31,True
Shukra Jewellery Ltd.,INE344E01016,,523790.000000,2023-12-31,True
Thangamayil Jewellery Ltd.,INE085J01014,THANGAMAYL,533158.000000,2023-12-15,True
Senco Gold Ltd.,INE602W01019,SENCO,543936.000000,2023-12-15,True
GOCL Corporation Ltd.,INE077F01035,GOCLCORP,506480.000000,2023-12-31,True
Premier Explosives Ltd.,INE863B01011,PREMEXPLN,526247.000000,2023-12-31,True
Sandur Manganese & Iron Ores Ltd.,INE149K01016,SANDUMA,504918.000000,2023-12-31,True
Gujarat Mineral Development Corporation Ltd.,INE131A01031,GMDCLTD,532181.000000,2023-12-31,True
MOIL Ltd.,INE490G01020,MOIL,533286.000000,2023-12-31,True
The Orissa Minerals Development Company Ltd.,INE725E01024,ORISSAMINE,590086.000000,2023-12-31,True
Jindal Drilling & Industries Ltd.,INE742C01031,JINDRILL,511034.000000,2023-12-31,True
Reliance Infrastructure Ltd.,INE036A01016,RELINFRA,500390.000000,2023-12-31,True
Gujarat Industries Power Company Ltd.,INE162A01010,GIPCL,517300.000000,2023-12-31,True
Reliance Power Ltd.,INE614G01033,RPOWER,532939.000000,2023-12-31,True
PTC India Ltd.,INE877F01012,PTC,532524.000000,2023-12-31,True
Jaiprakash Power Ventures Ltd.,INE351F01018,JPPOWER,532627.000000,2023-12-31,True
RattanIndia Power Ltd.,INE399K01017,RTNPOWER,533122.000000,2023-12-31,True
KPI Green Energy Ltd.,INE542W01017,KPIGREEN,542323.000000,2023-12-31,True
Inox Wind Energy Ltd.,INE0FLR01028,IWEL,543297.000000,2023-12-31,True
Mahanagar Telephone Nigam Ltd.,INE153A01019,MTNL,500108.000000,2023-12-15,True
GE Power India Ltd.,INE878A01011,GEPIL,532309.000000,2023-12-31,True
Voltamp Transformers Ltd.,INE540H01012,VOLTAMP,532757.000000,2023-12-31,True
India Grid Trust,INE219X23014,INDIGRID,540565.000000,2023-12-15,True
RailTel Corporation of India Ltd.,INE0DD101019,RAILTEL,543265.000000,2023-12-31,True
Sadbhav Engineering Ltd.,INE226H01026,SADBHAV,532710.000000,2023-12-31,True
Ramky Infrastructure Ltd.,INE874I01013,RAMKY,533262.000000,2023-12-31,True
Sadbhav Infrastructure Project Ltd.,INE764L01010,SADBHIN,539346.000000,2023-12-31,True
Arvind SmartSpaces Ltd.,INE034S01021,ARVSMART,539301.000000,2023-12-31,True
MEP Infrastructure Developers Ltd.,INE776I01010,MEP,539126.000000,2023-12-31,True
SJS Enterprises Ltd.,INE284S01014,SJS,543387.000000,2023-12-31,True
Vardhman Special Steels Ltd.,INE050M01012,VSSL,534392.000000,2023-12-31,True
Lloyds Engineering Works Ltd.,INE093R01011,LLOYDSENGG,539992.000000,2023-12-31,True
Mukand Ltd.,INE304A01026,MUKANDLTD,500460.000000,2023-12-31,True
Sunflag Iron & Steel Company Ltd.,INE947A01014,SUNFLAG,500404.000000,2023-12-31,True
Tinplate Company of India Ltd.,INE422C01014,TINPLATE,504966.000000,2023-12-31,True
Maharashtra Seamless Ltd.,INE271B01025,MAHSEAMLES,500265.000000,2023-12-31,True
Surya Roshni Ltd.,INE335A01020,SURYAROSNI,500336.000000,2023-12-31,True
Rajratan Global Wire Ltd.,INE451D01029,RAJRATAN,517522.000000,2023-12-31,True
Rama Steel Tubes Ltd.,INE230R01035,RAMASTEEL,539309.000000,2023-12-31,True
JTL Industries Ltd.,INE391J01024,JTLIND,534600.000000,2023-12-31,True
Hi-Tech Pipes Ltd.,INE106T01025,HITECH,543411.000000,2023-12-31,True
Venus Pipes & Tubes Ltd.,INE0JA001018,VENUSPIPES,543528.000000,2023-12-31,True
Kalyani Steels Ltd.,INE907A01026,KSL,500235.000000,2023-12-31,True
Indian Metals & Ferro Alloys Ltd.,INE919H01018,IMFA,533047.000000,2023-12-31,True
Kirloskar Ferrous Industries Ltd.,INE884B01025,KIRLFER,500245.000000,2023-12-31,True
Tata Metaliks Ltd.,INE056C01010,TATAMETALI,513434.000000,2023-12-31,True
Sarda Energy & Minerals Ltd.,INE385C01021,SARDAEN,504614.000000,2023-12-31,True
Shivalik Bimetal Controls Ltd.,INE386D01027,SBCL,513097.000000,2023-12-31,True
Kamdhenu Ltd.,INE390H01012,KAMDHENU,532741.000000,2023-12-31,True
Arvind Ltd.,INE034A01011,ARVIND,500101.000000,2023-12-31,True
Bombay Dyeing & Manufacturing Company Ltd.,INE032A01023,BOMDYEING,500020.000000,2023-12-31,True
Ganesha Ecosphere Ltd.,INE845D01014,GANECOS,514167.000000,2023-12-31,True
Rajapalayam Mills Ltd.,INE296E01026,,532503.000000,2023-12-31,True
Indo Count Industries Ltd.,INE483B01026,ICIL,521016.000000,2023-12-31,True
Ambika Cotton Mills Ltd.,INE540G01014,AMBIKCO,531978.000000,2023-12-31,True
Siyaram Silk Mills Ltd.,INE076B01028,SIYSIL,503811.000000,2023-12-31,True
Himatsingka Seide Ltd.,INE049A01027,HIMATSEIDE,514043.000000,2023-12-15,True
Sai Silks (Kalamandir) Ltd.,INE438K01021,KALAMANDIR,543989.000000,2023-12-31,True
Arvind Fashions Ltd.,INE955V01021,ARVINDFASN,542484.000000,2023-12-31,True
Gokaldas Exports Ltd.,INE887G01027,GOKEX,532630.000000,2023-12-31,True
Kewal Kiran Clothing Ltd.,INE401H01017,KKCL,532732.000000,2023-12-31,True
S P Apparels Ltd.,INE212I01016,SPAL,540048.000000,2023-12-31,True
Nahar Spinning Mills Ltd.,INE290A01027,NAHARSPING,500296.000000,2023-12-31,True
Rupa & Company Ltd.,INE895B01021,RUPA,533552.000000,2023-12-31,True
Dollar Industries Ltd.,INE325C01035,DOLLAR,541403.000000,2023-12-31,True
Heubach Colorants India Ltd.,INE492A01029,HEUBACHIND,506390.000000,2023-12-31,True
Sudarshan Chemical Industries Ltd.,INE659A01023,SUDARSCHEM,506655.000000,2023-12-31,True
Kiri Industries Ltd.,INE415I01015,KIRIINDUS,532967.000000,2023-12-31,True
Ami Organics Ltd.,INE00FF01017,AMIORG,543349.000000,2023-12-31,True
Nitin Spinners Ltd.,INE229H01012,NITINSPIN,532698.000000,2023-12-31,True
PDS Ltd.,INE111Q01021,PDSL,538730.000000,2023-12-31,True
TCNS Clothing Co. Ltd.,INE778U01029,TCNSBRANDS,541700.000000,2023-12-31,True
GHCL Textiles Ltd.,INE0PA801013,GHCLTEXTIL,543918.000000,2023-12-31,True
Khadim India Ltd.,INE834I01025,KHADIM,540775.000000,2023-12-31,True
Redtape Ltd.,INE0LXT01019,REDTAPE,543957.000000,2023-12-31,True
Andhra Paper Ltd.,INE435A01028,ANDHRAPAP,502330.000000,2023-12-31,True
Orient Paper & Industries Ltd.,INE592A01026,ORIENTPPR,502420.000000,2023-12-31,True
West Coast Paper Mills Ltd.,INE976A01021,WSTCSTPAPR,500444.000000,2023-12-31,True
Tamil Nadu Newsprint And Papers Ltd.,INE107A01015,TNPL,531426.000000,2023-12-31,True
Emami Paper Mills Ltd.,INE830C01026,EMAMIPAP,533208.000000,2023-12-31,True
Venky's (India) Ltd.,INE398A01010,VENKEYS,523261.000000,2023-12-31,True
Kovai Medical Center and Hospital Ltd.,INE177F01017,KOVAI,523323.000000,2023-12-31,True
Indraprastha Medical Corporation Ltd.,INE681B01017,INDRAMEDCO,532150.000000,2023-12-31,True
Barbeque-Nation Hospitality Ltd.,INE382M01027,BARBEQUE,543283.000000,2023-12-15,True
Jupiter Life Line Hospitals Ltd.,INE682M01012,JLHL,543980.000000,2023-12-31,True
Healthcare Global Enterprises Ltd.,INE075I01017,HCG,539787.000000,2023-12-31,True
Yatharth Hospital & Trauma Care Services Ltd.,INE0JO301016,YATHARTH,543950.000000,2023-12-31,True
Thyrocare Technologies Ltd.,INE594H01019,THYROCARE,539871.000000,2023-12-31,True
Shalby Ltd.,INE597J01018,SHALBY,540797.000000,2023-12-31,True
Krsnaa Diagnostics Ltd.,INE08LI01020,KRSNAA,543328.000000,2023-12-31,True
Oriental Hotels Ltd.,INE750A01020,ORIENTHOT,500314.000000,2023-12-31,True
Shipping Corporation of India Ltd.,INE109A01011,SCI,523598.000000,2023-12-31,True
Seamec Ltd.,INE497B01018,SEAMECLTD,526807.000000,2023-12-31,True
Transport Corporation of India Ltd.,INE688A01022,TCI,532349.000000,2023-12-31,True
Allcargo Gati Ltd.,INE152B01027,GATI,532345.000000,2023-12-31,True
Bajaj Electricals Ltd.,INE193E01025,BAJAJELEC,500031.000000,2023-12-31,True
Thomas Cook (India) Ltd.,INE332A01027,THOMASCOOK,500413.000000,2023-12-31,True
Shaily Engineering Plastics Ltd.,INE151G01028,SHAILY,501423.000000,2023-12-31,True
MSTC Ltd.,INE255X01014,MSTCLTD,542597.000000,2023-12-31,True
Galaxy Cloud Kitchens Ltd.,INE403B01016,,506186.000000,2023-12-31,True
